payment_id,project_id,vendor_id,payment_date,amount_lakh,payment_stage,payment_status,reference_number
PAY-02421,MPL-0289,V036,2026-07-21,1.49,Mobilization,Processed,REF-0002421
PAY-02422,MPL-0290,V031,2026-07-16,0.84,Finishing,Processed,REF-0002422
PAY-02423,MPL-0290,V031,2026-06-12,0.17,Mobilization,Processed,REF-0002423
PAY-02424,MPL-0290,V031,2026-11-16,1.01,Final,Processed,REF-0002424
PAY-02425,MPL-0290,V031,2026-12-08,3.99,Final,Processed,REF-0002425
PAY-02426,MPL-0290,V031,2026-07-09,0.8,Final,Processed,REF-0002426
PAY-02427,MPL-0290,V031,2026-10-18,0.5,Execution,Processed,REF-0002427
PAY-02428,MPL-0290,V031,2027-01-22,1.88,Execution,Processed,REF-0002428
PAY-02429,MPL-0290,V031,2027-02-06,0.01,Execution,Processed,REF-0002429
PAY-02430,MPL-0290,V031,2027-02-16,0.96,Execution,Processed,REF-0002430
PAY-02431,MPL-0290,V031,2027-02-11,1.61,Execution,Processed,REF-0002431
PAY-02432,MPL-0290,V031,2027-03-12,0.05,Foundation,Processed,REF-0002432
PAY-02433,MPL-0291,V073,2026-12-17,1.17,Foundation,Processed,REF-0002433
PAY-02434,MPL-0291,V073,2026-03-13,0.45,Execution,Processed,REF-0002434
PAY-02435,MPL-0291,V073,2026-09-17,1.64,Finishing,Processed,REF-0002435
PAY-02436,MPL-0291,V073,2026-10-14,2.05,Execution,Processed,REF-0002436
PAY-02437,MPL-0291,V073,2026-09-14,0.7,Finishing,Processed,REF-0002437
PAY-02438,MPL-0291,V073,2026-10-15,1.21,Finishing,Processed,REF-0002438
PAY-02439,MPL-0291,V073,2026-05-09,0.64,Foundation,Processed,REF-0002439
PAY-02440,MPL-0291,V073,2026-09-05,0.9,Finishing,Processed,REF-0002440
PAY-02441,MPL-0292,V025,2026-04-19,0.1,Execution,Processed,REF-0002441
PAY-02442,MPL-0292,V025,2026-08-21,1.21,Foundation,Processed,REF-0002442
PAY-02443,MPL-0292,V025,2026-08-30,0.01,Execution,Processed,REF-0002443
PAY-02444,MPL-0292,V025,2026-02-14,1.19,Finishing,Processed,REF-0002444
PAY-02445,MPL-0292,V025,2027-01-11,0.47,Foundation,Processed,REF-0002445
PAY-02446,MPL-0293,V061,2026-12-15,0.81,Foundation,Processed,REF-0002446
PAY-02447,MPL-0293,V061,2026-06-06,2.57,Mobilization,Processed,REF-0002447
PAY-02448,MPL-0293,V061,2026-02-23,1.42,Finishing,Processed,REF-0002448
PAY-02449,MPL-0293,V061,2026-10-14,1.38,Foundation,Processed,REF-0002449
PAY-02450,MPL-0293,V061,2026-07-03,0.23,Execution,Processed,REF-0002450
PAY-02451,MPL-0293,V061,2026-05-27,0.99,Mobilization,Processed,REF-0002451
PAY-02452,MPL-0293,V061,2026-10-27,0.55,Finishing,Processed,REF-0002452
PAY-02453,MPL-0294,V032,2026-10-02,0.36,Final,Processed,REF-0002453
PAY-02454,MPL-0294,V032,2026-09-19,10.1,Foundation,Processed,REF-0002454
PAY-02455,MPL-0294,V032,2026-08-05,2.13,Finishing,Processed,REF-0002455
PAY-02456,MPL-0294,V032,2027-03-06,6.72,Finishing,Processed,REF-0002456
PAY-02457,MPL-0294,V032,2026-12-07,2.2,Finishing,Processed,REF-0002457
PAY-02458,MPL-0294,V032,2026-07-20,2.41,Finishing,Processed,REF-0002458
PAY-02459,MPL-0294,V032,2027-04-05,5.02,Mobilization,Processed,REF-0002459
PAY-02460,MPL-0295,V051,2026-03-16,8.11,Mobilization,Processed,REF-0002460
PAY-02461,MPL-0295,V051,2026-07-05,0.0,Finishing,Processed,REF-0002461
PAY-02462,MPL-0295,V051,2026-11-28,0.94,Execution,Processed,REF-0002462
PAY-02463,MPL-0295,V051,2026-04-03,0.14,Foundation,Processed,REF-0002463
PAY-02464,MPL-0295,V051,2026-10-13,2.33,Finishing,Processed,REF-0002464
PAY-02465,MPL-0295,V051,2026-05-11,0.09,Finishing,Processed,REF-0002465
PAY-02466,MPL-0295,V051,2026-09-29,2.86,Mobilization,Processed,REF-0002466
PAY-02467,MPL-0295,V051,2026-06-27,0.87,Foundation,Processed,REF-0002467
PAY-02468,MPL-0295,V051,2026-07-13,0.0,Execution,Processed,REF-0002468
PAY-02469,MPL-0295,V051,2026-12-03,2.07,Finishing,Processed,REF-0002469
PAY-02470,MPL-0296,V058,2026-12-06,2.68,Foundation,Processed,REF-0002470
PAY-02471,MPL-0296,V058,2026-11-01,1.11,Execution,Processed,REF-0002471
PAY-02472,MPL-0296,V058,2026-07-27,5.29,Execution,Processed,REF-0002472
PAY-02473,MPL-0296,V058,2026-04-09,9.49,Execution,Processed,REF-0002473
PAY-02474,MPL-0296,V058,2026-11-19,2.4,Finishing,Processed,REF-0002474
PAY-02475,MPL-0296,V058,2026-03-07,1.38,Mobilization,Processed,REF-0002475
PAY-02476,MPL-0297,V042,2027-01-12,10.0,Finishing,Processed,REF-0002476
PAY-02477,MPL-0297,V042,2027-01-13,10.0,Foundation,Processed,REF-0002477
PAY-02478,MPL-0297,V042,2026-12-21,4.01,Foundation,Processed,REF-0002478
PAY-02479,MPL-0297,V042,2026-12-14,2.15,Finishing,Processed,REF-0002479
PAY-02480,MPL-0297,V042,2026-11-27,0.51,Final,Processed,REF-0002480
PAY-02481,MPL-0297,V042,2026-12-28,4.9,Final,Processed,REF-0002481
PAY-02482,MPL-0297,V042,2026-12-23,0.2,Foundation,Processed,REF-0002482
PAY-02483,MPL-0297,V042,2026-09-10,0.57,Execution,Processed,REF-0002483
PAY-02484,MPL-0297,V042,2027-05-26,1.34,Final,Processed,REF-0002484
PAY-02485,MPL-0297,V042,2026-11-01,1.52,Final,Processed,REF-0002485
PAY-02486,MPL-0297,V042,2027-05-15,0.03,Foundation,Processed,REF-0002486
PAY-02487,MPL-0297,V042,2026-11-11,2.77,Finishing,Processed,REF-0002487
PAY-02488,MPL-0298,V049,2026-01-31,2.76,Execution,Processed,REF-0002488
PAY-02489,MPL-0298,V049,2026-10-10,3.21,Mobilization,Processed,REF-0002489
PAY-02490,MPL-0298,V049,2026-08-06,10.19,Foundation,Processed,REF-0002490
PAY-02491,MPL-0298,V049,2026-12-07,2.93,Execution,Processed,REF-0002491
PAY-02492,MPL-0298,V049,2026-03-04,0.3,Final,Processed,REF-0002492
PAY-02493,MPL-0298,V049,2026-09-30,1.19,Finishing,Processed,REF-0002493
PAY-02494,MPL-0298,V049,2026-11-26,19.19,Execution,Processed,REF-0002494
PAY-02495,MPL-0298,V049,2026-02-25,0.45,Finishing,Processed,REF-0002495
PAY-02496,MPL-0298,V049,2026-08-09,2.7,Foundation,Processed,REF-0002496
PAY-02497,MPL-0298,V049,2026-06-12,4.3,Foundation,Processed,REF-0002497
PAY-02498,MPL-0298,V049,2026-07-27,4.18,Mobilization,Processed,REF-0002498
PAY-02499,MPL-0298,V049,2026-09-21,0.02,Foundation,Processed,REF-0002499
PAY-02500,MPL-0299,V017,2027-01-21,3.56,Mobilization,Processed,REF-0002500
PAY-02501,MPL-0299,V017,2026-08-17,2.48,Execution,Processed,REF-0002501
PAY-02502,MPL-0299,V017,2027-01-14,18.33,Finishing,Processed,REF-0002502
PAY-02503,MPL-0299,V017,2026-12-15,0.89,Foundation,Processed,REF-0002503
PAY-02504,MPL-0299,V017,2026-07-20,2.24,Execution,Processed,REF-0002504
PAY-02505,MPL-0299,V017,2026-11-06,2.79,Execution,Processed,REF-0002505
PAY-02506,MPL-0299,V017,2027-01-06,2.54,Final,Processed,REF-0002506
PAY-02507,MPL-0299,V017,2026-06-13,5.61,Foundation,Processed,REF-0002507
PAY-02508,MPL-0300,V072,2026-08-03,0.4,Mobilization,Processed,REF-0002508
PAY-02509,MPL-0300,V072,2026-06-12,0.41,Final,Processed,REF-0002509
PAY-02510,MPL-0300,V072,2026-11-18,2.14,Execution,Processed,REF-0002510
PAY-02511,MPL-0300,V072,2026-07-10,1.14,Finishing,Processed,REF-0002511
PAY-02512,MPL-0300,V072,2026-10-07,0.88,Mobilization,Processed,REF-0002512
PAY-02513,MPL-0300,V072,2026-08-04,0.3,Execution,Processed,REF-0002513
PAY-02514,MPL-0301,V077,2026-08-18,0.3,Execution,Processed,REF-0002514
PAY-02515,MPL-0301,V077,2026-06-18,0.02,Mobilization,Processed,REF-0002515
PAY-02516,MPL-0301,V077,2027-05-05,0.14,Finishing,Processed,REF-0002516
PAY-02517,MPL-0301,V077,2026-07-16,1.17,Execution,Processed,REF-0002517
PAY-02518,MPL-0301,V077,2027-01-30,3.19,Foundation,Processed,REF-0002518
PAY-02519,MPL-0301,V077,2027-01-20,0.48,Finishing,Processed,REF-0002519
PAY-02520,MPL-0301,V077,2027-03-17,0.57,Foundation,Processed,REF-0002520
PAY-02521,MPL-0301,V077,2027-04-06,0.18,Finishing,Processed,REF-0002521
PAY-02522,MPL-0302,V053,2026-07-19,1.25,Execution,Processed,REF-0002522
PAY-02523,MPL-0302,V053,2027-01-13,0.1,Execution,Processed,REF-0002523
PAY-02524,MPL-0302,V053,2026-09-03,6.34,Final,Processed,REF-0002524
PAY-02525,MPL-0302,V053,2027-01-12,2.84,Execution,Processed,REF-0002525
PAY-02526,MPL-0302,V053,2026-08-16,11.89,Final,Processed,REF-0002526
PAY-02527,MPL-0302,V053,2026-07-29,5.44,Execution,Processed,REF-0002527
PAY-02528,MPL-0302,V053,2026-06-02,1.63,Mobilization,Processed,REF-0002528
PAY-02529,MPL-0302,V053,2026-06-20,1.86,Execution,Processed,REF-0002529
PAY-02530,MPL-0302,V053,2027-03-03,0.54,Finishing,Processed,REF-0002530
PAY-02531,MPL-0302,V053,2026-11-29,1.57,Foundation,Processed,REF-0002531
PAY-02532,MPL-0303,V017,2026-12-26,0.53,Final,Processed,REF-0002532
PAY-02533,MPL-0303,V017,2026-06-30,0.01,Finishing,Processed,REF-0002533
PAY-02534,MPL-0303,V017,2027-05-13,0.45,Execution,Processed,REF-0002534
PAY-02535,MPL-0303,V017,2027-01-05,0.09,Foundation,Processed,REF-0002535
PAY-02536,MPL-0303,V017,2026-12-01,0.52,Final,Processed,REF-0002536
PAY-02537,MPL-0303,V017,2026-07-04,0.64,Execution,Processed,REF-0002537
PAY-02538,MPL-0303,V017,2026-11-29,0.25,Final,Processed,REF-0002538
PAY-02539,MPL-0303,V017,2027-04-04,0.25,Mobilization,Processed,REF-0002539
PAY-02540,MPL-0303,V017,2027-03-05,0.14,Mobilization,Processed,REF-0002540
PAY-02541,MPL-0303,V017,2026-08-23,0.41,Finishing,Processed,REF-0002541
PAY-02542,MPL-0304,V006,2026-05-10,6.68,Foundation,Processed,REF-0002542
PAY-02543,MPL-0304,V006,2026-06-22,3.06,Mobilization,Processed,REF-0002543
PAY-02544,MPL-0304,V006,2026-12-29,1.99,Foundation,Processed,REF-0002544
PAY-02545,MPL-0304,V006,2026-08-04,1.91,Mobilization,Processed,REF-0002545
PAY-02546,MPL-0304,V006,2026-10-07,3.88,Execution,Processed,REF-0002546
PAY-02547,MPL-0304,V006,2026-09-26,1.6,Mobilization,Processed,REF-0002547
PAY-02548,MPL-0305,V073,2026-12-09,8.3,Mobilization,Processed,REF-0002548
PAY-02549,MPL-0305,V073,2027-02-24,3.63,Finishing,Processed,REF-0002549
PAY-02550,MPL-0305,V073,2027-03-23,0.33,Mobilization,Processed,REF-0002550
PAY-02551,MPL-0305,V073,2027-03-12,2.47,Finishing,Processed,REF-0002551
PAY-02552,MPL-0305,V073,2027-05-11,3.0,Finishing,Processed,REF-0002552
PAY-02553,MPL-0305,V073,2026-09-04,0.78,Final,Processed,REF-0002553
PAY-02554,MPL-0305,V073,2026-08-01,0.55,Foundation,Processed,REF-0002554
PAY-02555,MPL-0305,V073,2027-02-01,3.91,Foundation,Processed,REF-0002555
PAY-02556,MPL-0305,V073,2026-08-15,0.45,Execution,Processed,REF-0002556
PAY-02557,MPL-0305,V073,2026-10-11,1.84,Foundation,Processed,REF-0002557
PAY-02558,MPL-0305,V073,2026-07-15,6.96,Final,Processed,REF-0002558
PAY-02559,MPL-0306,V053,2026-02-20,10.0,Foundation,Processed,REF-0002559
PAY-02560,MPL-0306,V053,2026-02-21,10.0,Mobilization,Processed,REF-0002560
PAY-02561,MPL-0306,V053,2026-02-15,4.73,Foundation,Processed,REF-0002561
PAY-02562,MPL-0306,V053,2026-05-24,1.15,Foundation,Processed,REF-0002562
PAY-02563,MPL-0306,V053,2026-04-05,0.33,Final,Processed,REF-0002563
PAY-02564,MPL-0307,V078,2026-10-02,6.98,Finishing,Processed,REF-0002564
PAY-02565,MPL-0307,V078,2027-03-10,7.58,Finishing,Processed,REF-0002565
PAY-02566,MPL-0307,V078,2026-04-29,2.91,Final,Processed,REF-0002566
PAY-02567,MPL-0307,V078,2026-09-15,0.11,Finishing,Processed,REF-0002567
PAY-02568,MPL-0307,V078,2026-05-02,7.6,Finishing,Processed,REF-0002568
PAY-02569,MPL-0307,V078,2027-01-26,0.14,Mobilization,Processed,REF-0002569
PAY-02570,MPL-0307,V078,2026-05-10,6.24,Foundation,Processed,REF-0002570
PAY-02571,MPL-0307,V078,2027-02-15,1.12,Mobilization,Processed,REF-0002571
PAY-02572,MPL-0307,V078,2026-08-04,5.22,Foundation,Processed,REF-0002572
PAY-02573,MPL-0307,V078,2027-02-12,4.39,Finishing,Processed,REF-0002573
PAY-02574,MPL-0308,V005,2026-08-28,0.03,Mobilization,Processed,REF-0002574
PAY-02575,MPL-0308,V005,2026-12-25,1.07,Execution,Processed,REF-0002575
PAY-02576,MPL-0308,V005,2026-11-18,2.17,Foundation,Processed,REF-0002576
PAY-02577,MPL-0308,V005,2026-09-22,4.47,Foundation,Processed,REF-0002577
PAY-02578,MPL-0308,V005,2026-05-19,5.19,Final,Processed,REF-0002578
PAY-02579,MPL-0309,V005,2027-03-25,7.91,Final,Processed,REF-0002579
PAY-02580,MPL-0309,V005,2026-09-29,15.59,Execution,Processed,REF-0002580
PAY-02581,MPL-0309,V005,2027-02-16,4.55,Execution,Processed,REF-0002581
PAY-02582,MPL-0309,V005,2027-01-24,5.01,Finishing,Processed,REF-0002582
PAY-02583,MPL-0309,V005,2026-07-28,2.59,Foundation,Processed,REF-0002583
PAY-02584,MPL-0310,V040,2026-12-11,4.9,Foundation,Processed,REF-0002584
PAY-02585,MPL-0310,V040,2026-12-07,2.24,Execution,Processed,REF-0002585
PAY-02586,MPL-0310,V040,2027-01-10,0.52,Mobilization,Processed,REF-0002586
PAY-02587,MPL-0310,V040,2027-05-22,6.86,Execution,Processed,REF-0002587
PAY-02588,MPL-0310,V040,2027-02-09,7.31,Mobilization,Processed,REF-0002588
PAY-02589,MPL-0310,V040,2027-02-06,2.65,Final,Processed,REF-0002589
PAY-02590,MPL-0310,V040,2027-05-22,0.47,Final,Processed,REF-0002590
PAY-02591,MPL-0310,V040,2027-01-16,3.3,Foundation,Processed,REF-0002591
PAY-02592,MPL-0310,V040,2026-09-25,3.47,Mobilization,Processed,REF-0002592
PAY-02593,MPL-0311,V019,2027-01-24,9.3,Mobilization,Processed,REF-0002593
PAY-02594,MPL-0311,V019,2026-10-23,3.19,Foundation,Processed,REF-0002594
PAY-02595,MPL-0311,V019,2027-04-27,9.66,Execution,Processed,REF-0002595
PAY-02596,MPL-0311,V019,2026-10-27,17.27,Final,Processed,REF-0002596
PAY-02597,MPL-0311,V019,2026-12-12,2.28,Execution,Processed,REF-0002597
PAY-02598,MPL-0312,V058,2026-07-14,5.26,Foundation,Processed,REF-0002598
PAY-02599,MPL-0312,V058,2027-04-03,0.67,Execution,Processed,REF-0002599
PAY-02600,MPL-0312,V058,2026-10-06,0.42,Final,Processed,REF-0002600
PAY-02601,MPL-0312,V058,2026-06-29,0.75,Execution,Processed,REF-0002601
PAY-02602,MPL-0312,V058,2026-06-23,0.14,Foundation,Processed,REF-0002602
PAY-02603,MPL-0312,V058,2026-09-17,0.18,Execution,Processed,REF-0002603
PAY-02604,MPL-0312,V058,2026-09-30,0.73,Finishing,Processed,REF-0002604
PAY-02605,MPL-0312,V058,2027-01-01,1.96,Execution,Processed,REF-0002605
PAY-02606,MPL-0312,V058,2027-02-06,3.14,Finishing,Processed,REF-0002606
PAY-02607,MPL-0312,V058,2027-04-21,1.49,Foundation,Processed,REF-0002607
PAY-02608,MPL-0312,V058,2027-02-23,0.15,Finishing,Processed,REF-0002608
PAY-02609,MPL-0312,V058,2027-03-31,1.52,Final,Processed,REF-0002609
PAY-02610,MPL-0313,V060,2026-09-15,1.99,Mobilization,Processed,REF-0002610
PAY-02611,MPL-0313,V060,2027-03-22,3.24,Mobilization,Processed,REF-0002611
PAY-02612,MPL-0313,V060,2026-05-11,3.45,Mobilization,Processed,REF-0002612
PAY-02613,MPL-0313,V060,2027-03-24,4.01,Mobilization,Processed,REF-0002613
PAY-02614,MPL-0313,V060,2026-05-16,1.06,Execution,Processed,REF-0002614
PAY-02615,MPL-0313,V060,2026-05-11,2.37,Execution,Processed,REF-0002615
PAY-02616,MPL-0313,V060,2026-12-24,0.62,Finishing,Processed,REF-0002616
PAY-02617,MPL-0313,V060,2027-02-25,14.46,Foundation,Processed,REF-0002617
PAY-02618,MPL-0313,V060,2026-06-29,0.38,Mobilization,Processed,REF-0002618
PAY-02619,MPL-0314,V022,2026-07-12,0.03,Foundation,Processed,REF-0002619
PAY-02620,MPL-0314,V022,2026-10-26,0.48,Execution,Processed,REF-0002620
PAY-02621,MPL-0314,V022,2026-05-01,4.41,Execution,Processed,REF-0002621
PAY-02622,MPL-0314,V022,2026-10-23,1.75,Mobilization,Processed,REF-0002622
PAY-02623,MPL-0314,V022,2026-08-23,1.75,Mobilization,Processed,REF-0002623
PAY-02624,MPL-0314,V022,2026-05-24,9.15,Execution,Processed,REF-0002624
PAY-02625,MPL-0314,V022,2026-06-04,7.44,Execution,Processed,REF-0002625
PAY-02626,MPL-0314,V022,2026-11-12,1.1,Foundation,Processed,REF-0002626
PAY-02627,MPL-0314,V022,2026-05-24,0.69,Mobilization,Processed,REF-0002627
PAY-02628,MPL-0314,V022,2026-11-22,5.57,Foundation,Processed,REF-0002628
PAY-02629,MPL-0315,V062,2026-06-15,6.17,Mobilization,Processed,REF-0002629
PAY-02630,MPL-0315,V062,2026-08-17,2.04,Finishing,Processed,REF-0002630
PAY-02631,MPL-0315,V062,2027-02-09,2.59,Final,Processed,REF-0002631
PAY-02632,MPL-0315,V062,2026-09-05,0.78,Execution,Processed,REF-0002632
PAY-02633,MPL-0315,V062,2026-04-30,4.21,Final,Processed,REF-0002633
PAY-02634,MPL-0316,V077,2026-06-10,4.51,Foundation,Processed,REF-0002634
PAY-02635,MPL-0316,V077,2026-08-27,3.16,Mobilization,Processed,REF-0002635
PAY-02636,MPL-0316,V077,2026-11-28,0.28,Finishing,Processed,REF-0002636
PAY-02637,MPL-0316,V077,2026-05-24,11.16,Mobilization,Processed,REF-0002637
PAY-02638,MPL-0316,V077,2027-01-18,4.31,Finishing,Processed,REF-0002638
PAY-02639,MPL-0316,V077,2027-01-02,0.96,Finishing,Processed,REF-0002639
PAY-02640,MPL-0316,V077,2026-08-06,4.2,Mobilization,Processed,REF-0002640
PAY-02641,MPL-0316,V077,2027-02-28,5.1,Mobilization,Processed,REF-0002641
PAY-02642,MPL-0316,V077,2027-04-10,3.36,Mobilization,Processed,REF-0002642
PAY-02643,MPL-0316,V077,2026-09-29,5.71,Execution,Processed,REF-0002643
PAY-02644,MPL-0316,V077,2027-01-09,3.92,Foundation,Processed,REF-0002644
PAY-02645,MPL-0316,V077,2026-09-22,13.3,Mobilization,Processed,REF-0002645
PAY-02646,MPL-0317,V001,2026-05-24,0.03,Foundation,Processed,REF-0002646
PAY-02647,MPL-0317,V001,2026-10-04,0.06,Mobilization,Processed,REF-0002647
PAY-02648,MPL-0317,V001,2027-01-15,0.11,Mobilization,Processed,REF-0002648
PAY-02649,MPL-0317,V001,2026-12-02,0.65,Finishing,Processed,REF-0002649
PAY-02650,MPL-0317,V001,2026-11-30,0.58,Finishing,Processed,REF-0002650
PAY-02651,MPL-0317,V001,2026-06-15,1.24,Mobilization,Processed,REF-0002651
PAY-02652,MPL-0317,V001,2026-07-13,0.74,Execution,Processed,REF-0002652
PAY-02653,MPL-0317,V001,2026-04-03,0.4,Final,Processed,REF-0002653
PAY-02654,MPL-0317,V001,2026-08-24,2.68,Finishing,Processed,REF-0002654
PAY-02655,MPL-0318,V079,2027-02-23,1.58,Foundation,Processed,REF-0002655
PAY-02656,MPL-0318,V079,2026-11-28,9.14,Execution,Processed,REF-0002656
PAY-02657,MPL-0318,V079,2027-02-27,2.84,Final,Processed,REF-0002657
PAY-02658,MPL-0318,V079,2026-08-03,5.34,Execution,Processed,REF-0002658
PAY-02659,MPL-0318,V079,2027-04-13,6.63,Execution,Processed,REF-0002659
PAY-02660,MPL-0318,V079,2026-12-15,5.13,Foundation,Processed,REF-0002660
PAY-02661,MPL-0318,V079,2027-03-14,0.77,Finishing,Processed,REF-0002661
PAY-02662,MPL-0318,V079,2026-11-27,2.99,Finishing,Processed,REF-0002662
PAY-02663,MPL-0318,V079,2026-11-14,4.21,Execution,Processed,REF-0002663
PAY-02664,MPL-0318,V079,2026-08-04,9.65,Finishing,Processed,REF-0002664
PAY-02665,MPL-0318,V079,2027-02-22,2.99,Finishing,Processed,REF-0002665
PAY-02666,MPL-0318,V079,2026-11-21,12.81,Finishing,Processed,REF-0002666
PAY-02667,MPL-0319,V049,2027-03-06,1.08,Execution,Processed,REF-0002667
PAY-02668,MPL-0319,V049,2026-07-11,1.48,Execution,Processed,REF-0002668
PAY-02669,MPL-0319,V049,2026-11-01,2.97,Finishing,Processed,REF-0002669
PAY-02670,MPL-0319,V049,2026-12-18,1.63,Final,Processed,REF-0002670
PAY-02671,MPL-0319,V049,2026-07-25,6.01,Mobilization,Processed,REF-0002671
PAY-02672,MPL-0319,V049,2026-10-24,2.01,Final,Processed,REF-0002672
PAY-02673,MPL-0320,V063,2027-04-30,10.92,Execution,Processed,REF-0002673
PAY-02674,MPL-0320,V063,2027-03-31,0.35,Foundation,Processed,REF-0002674
PAY-02675,MPL-0320,V063,2027-04-17,7.88,Foundation,Processed,REF-0002675
PAY-02676,MPL-0320,V063,2026-10-11,5.25,Finishing,Processed,REF-0002676
PAY-02677,MPL-0320,V063,2026-08-08,20.36,Finishing,Processed,REF-0002677
PAY-02678,MPL-0320,V063,2026-08-24,3.45,Final,Processed,REF-0002678
PAY-02679,MPL-0320,V063,2027-04-02,3.39,Mobilization,Processed,REF-0002679
PAY-02680,MPL-0321,V055,2027-04-04,0.87,Mobilization,Processed,REF-0002680
PAY-02681,MPL-0321,V055,2026-10-22,0.55,Final,Processed,REF-0002681
PAY-02682,MPL-0321,V055,2027-05-20,1.53,Foundation,Processed,REF-0002682
PAY-02683,MPL-0321,V055,2026-10-08,8.94,Execution,Processed,REF-0002683
PAY-02684,MPL-0321,V055,2027-02-19,6.14,Mobilization,Processed,REF-0002684
PAY-02685,MPL-0321,V055,2026-11-27,5.47,Execution,Processed,REF-0002685
PAY-02686,MPL-0322,V068,2026-12-15,4.27,Finishing,Processed,REF-0002686
PAY-02687,MPL-0322,V068,2026-07-13,0.84,Final,Processed,REF-0002687
PAY-02688,MPL-0322,V068,2026-09-18,5.84,Finishing,Processed,REF-0002688
PAY-02689,MPL-0322,V068,2026-05-16,0.4,Foundation,Processed,REF-0002689
PAY-02690,MPL-0322,V068,2027-02-13,1.1,Finishing,Processed,REF-0002690
PAY-02691,MPL-0322,V068,2026-06-10,2.36,Foundation,Processed,REF-0002691
PAY-02692,MPL-0322,V068,2026-03-23,0.29,Final,Processed,REF-0002692
PAY-02693,MPL-0322,V068,2026-05-17,3.5,Finishing,Processed,REF-0002693
PAY-02694,MPL-0322,V068,2026-06-04,1.31,Mobilization,Processed,REF-0002694
PAY-02695,MPL-0322,V068,2026-08-26,4.1,Foundation,Processed,REF-0002695
PAY-02696,MPL-0322,V068,2026-10-16,1.82,Execution,Processed,REF-0002696
PAY-02697,MPL-0323,V061,2027-03-10,0.41,Mobilization,Processed,REF-0002697
PAY-02698,MPL-0323,V061,2026-09-11,2.74,Mobilization,Processed,REF-0002698
PAY-02699,MPL-0323,V061,2026-06-14,0.6,Mobilization,Processed,REF-0002699
PAY-02700,MPL-0323,V061,2026-11-04,1.4,Mobilization,Processed,REF-0002700
PAY-02701,MPL-0323,V061,2026-09-20,0.16,Foundation,Processed,REF-0002701
PAY-02702,MPL-0323,V061,2026-07-12,1.99,Mobilization,Processed,REF-0002702
PAY-02703,MPL-0323,V061,2026-10-13,2.27,Finishing,Processed,REF-0002703
PAY-02704,MPL-0323,V061,2026-08-05,0.98,Finishing,Processed,REF-0002704
PAY-02705,MPL-0324,V037,2027-04-18,1.58,Finishing,Processed,REF-0002705
PAY-02706,MPL-0324,V037,2026-05-20,1.06,Final,Processed,REF-0002706
PAY-02707,MPL-0324,V037,2026-10-15,0.63,Execution,Processed,REF-0002707
PAY-02708,MPL-0324,V037,2026-11-29,0.64,Execution,Processed,REF-0002708
PAY-02709,MPL-0324,V037,2026-08-29,0.15,Execution,Processed,REF-0002709
PAY-02710,MPL-0324,V037,2026-12-20,0.55,Final,Processed,REF-0002710
PAY-02711,MPL-0324,V037,2027-03-12,0.11,Finishing,Processed,REF-0002711
PAY-02712,MPL-0324,V037,2027-04-05,0.08,Final,Processed,REF-0002712
PAY-02713,MPL-0324,V037,2027-03-14,3.86,Mobilization,Processed,REF-0002713
PAY-02714,MPL-0324,V037,2027-01-21,0.5,Mobilization,Processed,REF-0002714
PAY-02715,MPL-0325,V068,2026-07-01,4.96,Execution,Processed,REF-0002715
PAY-02716,MPL-0325,V068,2026-02-03,2.99,Execution,Processed,REF-0002716
PAY-02717,MPL-0325,V068,2026-09-18,8.15,Finishing,Processed,REF-0002717
PAY-02718,MPL-0325,V068,2026-10-21,0.45,Mobilization,Processed,REF-0002718
PAY-02719,MPL-0325,V068,2026-08-23,0.88,Final,Processed,REF-0002719
PAY-02720,MPL-0325,V068,2026-12-02,0.29,Execution,Processed,REF-0002720
PAY-02721,MPL-0325,V068,2026-09-27,6.08,Mobilization,Processed,REF-0002721
PAY-02722,MPL-0325,V068,2026-08-01,8.08,Mobilization,Processed,REF-0002722
PAY-02723,MPL-0325,V068,2026-09-25,0.57,Mobilization,Processed,REF-0002723
PAY-02724,MPL-0325,V068,2026-09-19,11.24,Execution,Processed,REF-0002724
PAY-02725,MPL-0325,V068,2026-10-24,2.3,Mobilization,Processed,REF-0002725
PAY-02726,MPL-0325,V068,2026-03-02,10.17,Foundation,Processed,REF-0002726
