progress_id,project_id,update_date,milestone,planned_progress_pct,physical_progress_pct,financial_progress_pct,remarks
PR-01561,MPL-0315,2026-05-24,Foundation,45.0,45.72,32.05,Routine progress update
PR-01562,MPL-0315,2026-07-08,Execution,67.5,78.99,48.07,Routine progress update
PR-01563,MPL-0316,2026-04-29,Planning,6.38,9.9,17.67,Routine progress update
PR-01564,MPL-0316,2026-06-13,Foundation,12.77,18.6,35.35,Routine progress update
PR-01565,MPL-0316,2026-07-28,Execution,19.15,20.39,53.02,Routine progress update
PR-01566,MPL-0316,2026-09-11,Finishing,25.54,24.54,70.7,Routine progress update
PR-01567,MPL-0316,2026-10-26,Inspection,31.92,41.2,88.37,Routine progress update
PR-01568,MPL-0316,2026-12-10,Completion,38.31,49.77,100.0,Routine progress update
PR-01569,MPL-0316,2027-01-24,Completion,44.69,57.26,100.0,Routine progress update
PR-01570,MPL-0317,2026-02-07,Planning,8.06,9.0,5.05,Routine progress update
PR-01571,MPL-0317,2026-03-24,Foundation,16.13,12.46,10.11,Routine progress update
PR-01572,MPL-0317,2026-05-08,Execution,24.19,34.25,15.16,Routine progress update
PR-01573,MPL-0317,2026-06-22,Finishing,32.26,34.58,20.21,Routine progress update
PR-01574,MPL-0317,2026-08-06,Inspection,40.32,40.14,25.26,Routine progress update
PR-01575,MPL-0317,2026-09-20,Completion,48.38,48.32,30.32,Routine progress update
PR-01576,MPL-0317,2026-11-04,Completion,56.45,57.76,35.37,Routine progress update
PR-01577,MPL-0318,2026-05-11,Planning,9.61,11.25,22.89,Routine progress update
PR-01578,MPL-0318,2026-06-25,Foundation,19.22,14.7,45.79,Routine progress update
PR-01579,MPL-0318,2026-08-09,Execution,28.82,24.34,68.68,Routine progress update
PR-01580,MPL-0318,2026-09-23,Finishing,38.43,28.49,91.57,Routine progress update
PR-01581,MPL-0319,2026-04-22,Planning,10.66,10.27,17.42,Routine progress update
PR-01582,MPL-0319,2026-06-06,Foundation,21.32,24.0,34.85,Routine progress update
PR-01583,MPL-0319,2026-07-21,Execution,31.99,34.56,52.27,Routine progress update
PR-01584,MPL-0319,2026-09-04,Finishing,42.65,42.19,69.7,Routine progress update
PR-01585,MPL-0320,2026-06-18,Planning,6.08,3.9,10.08,Routine progress update
PR-01586,MPL-0320,2026-08-02,Foundation,12.16,15.16,20.17,Routine progress update
PR-01587,MPL-0320,2026-09-16,Execution,18.23,21.0,30.25,Routine progress update
PR-01588,MPL-0320,2026-10-31,Finishing,24.31,25.37,40.34,Routine progress update
PR-01589,MPL-0320,2026-12-15,Inspection,30.39,31.11,50.42,Routine progress update
PR-01590,MPL-0320,2027-01-29,Completion,36.47,43.02,60.5,Routine progress update
PR-01591,MPL-0320,2027-03-15,Completion,42.55,50.48,70.59,Routine progress update
PR-01592,MPL-0321,2026-06-04,Planning,12.01,10.32,11.69,Routine progress update
PR-01593,MPL-0321,2026-07-19,Foundation,24.01,21.21,23.39,Routine progress update
PR-01594,MPL-0321,2026-09-02,Execution,36.02,31.97,35.08,Routine progress update
PR-01595,MPL-0321,2026-10-17,Finishing,48.02,48.59,46.77,Routine progress update
PR-01596,MPL-0322,2026-03-13,Planning,17.14,12.27,14.61,Routine progress update
PR-01597,MPL-0322,2026-04-27,Foundation,34.28,39.94,29.21,Routine progress update
PR-01598,MPL-0322,2026-06-11,Execution,51.42,44.82,43.82,Routine progress update
PR-01599,MPL-0322,2026-07-26,Finishing,68.55,52.25,58.43,Routine progress update
PR-01600,MPL-0323,2026-05-27,Planning,26.3,24.3,8.96,Routine progress update
PR-01601,MPL-0323,2026-07-11,Foundation,52.6,48.55,17.91,Routine progress update
PR-01602,MPL-0323,2026-08-25,Execution,78.9,77.71,26.87,Routine progress update
PR-01603,MPL-0324,2026-05-05,Planning,19.53,26.15,14.41,Routine progress update
PR-01604,MPL-0324,2026-06-19,Foundation,39.05,46.66,28.82,Routine progress update
PR-01605,MPL-0324,2026-08-03,Execution,58.58,73.85,43.23,Routine progress update
PR-01606,MPL-0324,2026-09-17,Finishing,78.11,100.0,57.64,Routine progress update
PR-01607,MPL-0325,2026-01-09,Planning,11.29,3.65,11.57,Routine progress update
PR-01608,MPL-0325,2026-02-23,Foundation,22.58,29.97,23.13,Routine progress update
PR-01609,MPL-0325,2026-04-09,Execution,33.88,33.59,34.7,Routine progress update
PR-01610,MPL-0325,2026-05-24,Finishing,45.17,54.89,46.26,Routine progress update
PR-01611,MPL-0325,2026-07-08,Inspection,56.46,63.1,57.83,Routine progress update
PR-01612,MPL-0325,2026-08-22,Completion,67.75,76.35,69.39,Routine progress update
PR-01613,MPL-0326,2026-01-30,Planning,17.19,23.26,21.63,Routine progress update
PR-01614,MPL-0326,2026-03-16,Foundation,34.38,39.62,43.25,Routine progress update
PR-01615,MPL-0326,2026-04-30,Execution,51.58,58.68,64.88,Routine progress update
PR-01616,MPL-0327,2026-05-16,Planning,12.84,11.34,13.95,Routine progress update
PR-01617,MPL-0327,2026-06-30,Foundation,25.69,25.49,27.9,Routine progress update
PR-01618,MPL-0327,2026-08-14,Execution,38.53,33.65,41.85,Routine progress update
PR-01619,MPL-0327,2026-09-28,Finishing,51.38,46.63,55.8,Routine progress update
PR-01620,MPL-0327,2026-11-12,Inspection,64.22,67.86,69.74,Routine progress update
PR-01621,MPL-0328,2026-02-19,Planning,11.22,8.0,15.16,Routine progress update
PR-01622,MPL-0328,2026-04-05,Foundation,22.45,23.09,30.33,Routine progress update
PR-01623,MPL-0328,2026-05-20,Execution,33.67,34.16,45.49,Routine progress update
PR-01624,MPL-0328,2026-07-04,Finishing,44.9,43.7,60.66,Routine progress update
PR-01625,MPL-0329,2026-01-07,Planning,17.78,21.43,18.84,Routine progress update
PR-01626,MPL-0329,2026-02-21,Foundation,35.56,41.11,37.69,Routine progress update
PR-01627,MPL-0329,2026-04-07,Execution,53.33,54.42,56.53,Routine progress update
PR-01628,MPL-0329,2026-05-22,Finishing,71.11,77.9,75.38,Routine progress update
PR-01629,MPL-0330,2026-06-28,Planning,14.42,12.34,12.32,Routine progress update
PR-01630,MPL-0330,2026-08-12,Foundation,28.83,36.49,24.63,Routine progress update
PR-01631,MPL-0330,2026-09-26,Execution,43.25,50.71,36.95,Routine progress update
PR-01632,MPL-0330,2026-11-10,Finishing,57.66,67.0,49.27,Routine progress update
PR-01633,MPL-0330,2026-12-25,Inspection,72.08,85.97,61.59,Routine progress update
PR-01634,MPL-0330,2027-02-08,Completion,86.49,98.9,73.9,Routine progress update
PR-01635,MPL-0331,2026-02-15,Planning,15.35,17.88,39.14,Routine progress update
PR-01636,MPL-0331,2026-04-01,Foundation,30.69,24.66,78.29,Routine progress update
PR-01637,MPL-0331,2026-05-16,Execution,46.04,48.32,100.0,Routine progress update
PR-01638,MPL-0332,2026-05-27,Planning,8.91,1.22,10.72,Routine progress update
PR-01639,MPL-0332,2026-07-11,Foundation,17.82,0.07,21.44,Routine progress update
PR-01640,MPL-0332,2026-08-25,Execution,26.73,8.96,32.16,Routine progress update
PR-01641,MPL-0332,2026-10-09,Finishing,35.64,11.94,42.88,Routine progress update
PR-01642,MPL-0332,2026-11-23,Inspection,44.55,15.79,53.59,Routine progress update
PR-01643,MPL-0332,2027-01-07,Completion,53.46,21.48,64.31,Routine progress update
PR-01644,MPL-0332,2027-02-21,Completion,62.37,28.37,75.03,Routine progress update
PR-01645,MPL-0333,2026-04-09,Planning,16.55,17.93,11.01,Routine progress update
PR-01646,MPL-0333,2026-05-24,Foundation,33.1,34.62,22.01,Routine progress update
PR-01647,MPL-0333,2026-07-08,Execution,49.65,51.57,33.02,Routine progress update
PR-01648,MPL-0333,2026-08-22,Finishing,66.2,72.9,44.02,Routine progress update
PR-01649,MPL-0334,2026-03-16,Planning,29.4,22.7,13.61,Routine progress update
PR-01650,MPL-0334,2026-04-30,Foundation,58.81,57.6,27.23,Routine progress update
PR-01651,MPL-0334,2026-06-14,Execution,88.21,95.73,40.84,Routine progress update
PR-01652,MPL-0335,2026-03-03,Planning,23.46,19.83,25.38,Routine progress update
PR-01653,MPL-0335,2026-04-17,Foundation,46.92,48.77,50.76,Routine progress update
PR-01654,MPL-0335,2026-06-01,Execution,70.39,64.47,76.14,Routine progress update
PR-01655,MPL-0336,2026-04-28,Planning,12.63,18.56,4.8,Routine progress update
PR-01656,MPL-0336,2026-06-12,Foundation,25.25,30.31,9.61,Routine progress update
PR-01657,MPL-0336,2026-07-27,Execution,37.88,36.81,14.41,Routine progress update
PR-01658,MPL-0336,2026-09-10,Finishing,50.51,53.89,19.21,Routine progress update
PR-01659,MPL-0336,2026-10-25,Inspection,63.13,58.83,24.01,Routine progress update
PR-01660,MPL-0336,2026-12-09,Completion,75.76,71.96,28.82,Routine progress update
PR-01661,MPL-0337,2026-03-20,Planning,11.25,17.3,5.11,Routine progress update
PR-01662,MPL-0337,2026-05-04,Foundation,22.5,25.22,10.21,Routine progress update
PR-01663,MPL-0337,2026-06-18,Execution,33.75,30.54,15.32,Routine progress update
PR-01664,MPL-0337,2026-08-02,Finishing,45.0,52.16,20.42,Routine progress update
PR-01665,MPL-0337,2026-09-16,Inspection,56.26,59.36,25.53,Routine progress update
PR-01666,MPL-0337,2026-10-31,Completion,67.51,71.91,30.64,Routine progress update
PR-01667,MPL-0338,2026-05-20,Planning,6.68,4.23,12.45,Routine progress update
PR-01668,MPL-0338,2026-07-04,Foundation,13.35,8.35,24.9,Routine progress update
PR-01669,MPL-0338,2026-08-18,Execution,20.03,9.73,37.35,Routine progress update
PR-01670,MPL-0338,2026-10-02,Finishing,26.7,14.71,49.8,Routine progress update
PR-01671,MPL-0338,2026-11-16,Inspection,33.38,12.39,62.25,Routine progress update
PR-01672,MPL-0338,2026-12-31,Completion,40.05,18.09,74.7,Routine progress update
PR-01673,MPL-0338,2027-02-14,Completion,46.73,24.7,87.15,Routine progress update
PR-01674,MPL-0339,2026-04-07,Planning,7.07,12.55,5.94,Routine progress update
PR-01675,MPL-0339,2026-05-22,Foundation,14.14,19.42,11.89,Routine progress update
PR-01676,MPL-0339,2026-07-06,Execution,21.21,18.11,17.83,Routine progress update
PR-01677,MPL-0339,2026-08-20,Finishing,28.28,25.2,23.78,Routine progress update
PR-01678,MPL-0339,2026-10-04,Inspection,35.35,35.22,29.72,Routine progress update
PR-01679,MPL-0340,2026-06-06,Planning,15.62,15.17,14.56,Routine progress update
PR-01680,MPL-0340,2026-07-21,Foundation,31.25,38.22,29.12,Routine progress update
PR-01681,MPL-0340,2026-09-04,Execution,46.87,56.62,43.68,Routine progress update
PR-01682,MPL-0340,2026-10-19,Finishing,62.49,77.19,58.24,Routine progress update
PR-01683,MPL-0341,2026-05-10,Planning,11.61,3.23,7.74,Routine progress update
PR-01684,MPL-0341,2026-06-24,Foundation,23.22,11.79,15.49,Routine progress update
PR-01685,MPL-0341,2026-08-08,Execution,34.83,23.41,23.23,Routine progress update
PR-01686,MPL-0341,2026-09-22,Finishing,46.45,32.61,30.97,Routine progress update
PR-01687,MPL-0342,2026-03-06,Planning,11.98,14.54,5.56,Routine progress update
PR-01688,MPL-0342,2026-04-20,Foundation,23.97,22.16,11.11,Routine progress update
PR-01689,MPL-0342,2026-06-04,Execution,35.95,29.53,16.67,Routine progress update
PR-01690,MPL-0342,2026-07-19,Finishing,47.94,41.84,22.22,Routine progress update
PR-01691,MPL-0342,2026-09-02,Inspection,59.92,51.42,27.78,Routine progress update
PR-01692,MPL-0343,2026-04-18,Planning,7.94,9.68,1.27,Routine progress update
PR-01693,MPL-0343,2026-06-02,Foundation,15.88,6.06,2.53,Routine progress update
PR-01694,MPL-0343,2026-07-17,Execution,23.83,6.56,3.8,Routine progress update
PR-01695,MPL-0343,2026-08-31,Finishing,31.77,12.59,5.07,Routine progress update
PR-01696,MPL-0343,2026-10-15,Inspection,39.71,14.28,6.33,Routine progress update
PR-01697,MPL-0343,2026-11-29,Completion,47.65,9.9,7.6,Routine progress update
PR-01698,MPL-0344,2026-04-10,Planning,11.63,13.14,20.15,Routine progress update
PR-01699,MPL-0344,2026-05-25,Foundation,23.25,26.0,40.31,Routine progress update
PR-01700,MPL-0344,2026-07-09,Execution,34.88,37.44,60.46,Routine progress update
PR-01701,MPL-0344,2026-08-23,Finishing,46.51,56.96,80.61,Routine progress update
PR-01702,MPL-0344,2026-10-07,Inspection,58.13,62.88,100.0,Routine progress update
PR-01703,MPL-0344,2026-11-21,Completion,69.76,81.05,100.0,Routine progress update
PR-01704,MPL-0345,2026-06-04,Planning,22.88,19.53,25.47,Routine progress update
PR-01705,MPL-0345,2026-07-19,Foundation,45.76,40.68,50.94,Routine progress update
PR-01706,MPL-0345,2026-09-02,Execution,68.63,62.02,76.42,Routine progress update
PR-01707,MPL-0346,2026-04-20,Planning,6.75,2.72,10.74,Routine progress update
PR-01708,MPL-0346,2026-06-04,Foundation,13.49,16.66,21.47,Routine progress update
PR-01709,MPL-0346,2026-07-19,Execution,20.24,33.0,32.21,Routine progress update
PR-01710,MPL-0346,2026-09-02,Finishing,26.99,25.57,42.94,Routine progress update
PR-01711,MPL-0346,2026-10-17,Inspection,33.74,39.51,53.68,Routine progress update
PR-01712,MPL-0346,2026-12-01,Completion,40.48,52.18,64.42,Routine progress update
PR-01713,MPL-0346,2027-01-15,Completion,47.23,56.84,75.15,Routine progress update
PR-01714,MPL-0347,2026-06-28,Planning,10.95,11.75,10.63,Routine progress update
PR-01715,MPL-0347,2026-08-12,Foundation,21.91,8.49,21.26,Routine progress update
PR-01716,MPL-0347,2026-09-26,Execution,32.86,29.39,31.89,Routine progress update
PR-01717,MPL-0347,2026-11-10,Finishing,43.81,32.95,42.52,Routine progress update
PR-01718,MPL-0347,2026-12-25,Inspection,54.76,46.23,53.15,Routine progress update
PR-01719,MPL-0347,2027-02-08,Completion,65.72,53.87,63.78,Routine progress update
PR-01720,MPL-0348,2026-05-27,Planning,25.82,37.34,15.49,Routine progress update
PR-01721,MPL-0348,2026-07-11,Foundation,51.63,58.64,30.99,Routine progress update
PR-01722,MPL-0348,2026-08-25,Execution,77.45,84.23,46.48,Routine progress update
PR-01723,MPL-0349,2026-04-20,Planning,13.33,5.8,12.26,Routine progress update
PR-01724,MPL-0349,2026-06-04,Foundation,26.66,24.16,24.51,Routine progress update
PR-01725,MPL-0349,2026-07-19,Execution,39.98,38.81,36.77,Routine progress update
PR-01726,MPL-0349,2026-09-02,Finishing,53.31,47.03,49.03,Routine progress update
PR-01727,MPL-0349,2026-10-17,Inspection,66.64,57.17,61.29,Routine progress update
PR-01728,MPL-0350,2026-01-11,Planning,24.59,22.41,37.57,Routine progress update
PR-01729,MPL-0350,2026-02-25,Foundation,49.18,51.54,75.14,Routine progress update
PR-01730,MPL-0350,2026-04-11,Execution,73.77,77.14,100.0,Routine progress update
PR-01731,MPL-0351,2026-05-09,Planning,11.1,16.14,10.32,Routine progress update
PR-01732,MPL-0351,2026-06-23,Foundation,22.2,17.4,20.63,Routine progress update
PR-01733,MPL-0351,2026-08-07,Execution,33.3,34.18,30.95,Routine progress update
PR-01734,MPL-0351,2026-09-21,Finishing,44.4,42.28,41.26,Routine progress update
PR-01735,MPL-0351,2026-11-05,Inspection,55.5,53.09,51.58,Routine progress update
PR-01736,MPL-0352,2026-01-23,Planning,17.54,17.09,21.68,Routine progress update
PR-01737,MPL-0352,2026-03-09,Foundation,35.08,32.59,43.36,Routine progress update
PR-01738,MPL-0352,2026-04-23,Execution,52.62,48.55,65.04,Routine progress update
PR-01739,MPL-0352,2026-06-07,Finishing,70.16,57.69,86.72,Routine progress update
PR-01740,MPL-0352,2026-07-22,Inspection,87.7,74.4,100.0,Routine progress update
PR-01741,MPL-0353,2026-04-18,Planning,9.08,12.72,13.5,Routine progress update
PR-01742,MPL-0353,2026-06-02,Foundation,18.16,12.67,27.0,Routine progress update
PR-01743,MPL-0353,2026-07-17,Execution,27.24,21.55,40.5,Routine progress update
PR-01744,MPL-0353,2026-08-31,Finishing,36.32,31.33,54.0,Routine progress update
PR-01745,MPL-0353,2026-10-15,Inspection,45.4,35.74,67.51,Routine progress update
PR-01746,MPL-0354,2026-03-19,Planning,8.89,9.82,10.13,Routine progress update
PR-01747,MPL-0354,2026-05-03,Foundation,17.78,18.84,20.27,Routine progress update
PR-01748,MPL-0354,2026-06-17,Execution,26.67,14.43,30.4,Routine progress update
PR-01749,MPL-0354,2026-08-01,Finishing,35.56,28.57,40.53,Routine progress update
PR-01750,MPL-0354,2026-09-15,Inspection,44.45,40.04,50.66,Routine progress update
PR-01751,MPL-0355,2026-02-14,Planning,7.24,11.66,4.53,Routine progress update
PR-01752,MPL-0355,2026-03-31,Foundation,14.48,12.49,9.06,Routine progress update
PR-01753,MPL-0355,2026-05-15,Execution,21.72,14.96,13.59,Routine progress update
PR-01754,MPL-0355,2026-06-29,Finishing,28.96,21.18,18.12,Routine progress update
PR-01755,MPL-0355,2026-08-13,Inspection,36.2,34.1,22.65,Routine progress update
PR-01756,MPL-0355,2026-09-27,Completion,43.44,35.8,27.18,Routine progress update
PR-01757,MPL-0356,2026-04-25,Planning,10.42,7.53,18.59,Routine progress update
PR-01758,MPL-0356,2026-06-09,Foundation,20.84,17.58,37.17,Routine progress update
PR-01759,MPL-0356,2026-07-24,Execution,31.26,11.07,55.76,Routine progress update
PR-01760,MPL-0356,2026-09-07,Finishing,41.68,38.23,74.35,Routine progress update
PR-01761,MPL-0357,2026-05-27,Planning,16.98,13.6,12.3,Routine progress update
PR-01762,MPL-0357,2026-07-11,Foundation,33.95,34.01,24.61,Routine progress update
PR-01763,MPL-0357,2026-08-25,Execution,50.93,42.74,36.91,Routine progress update
PR-01764,MPL-0357,2026-10-09,Finishing,67.9,64.39,49.22,Routine progress update
PR-01765,MPL-0357,2026-11-23,Inspection,84.88,87.58,61.52,Routine progress update
PR-01766,MPL-0358,2026-03-25,Planning,21.32,0.0,21.89,Routine progress update
PR-01767,MPL-0358,2026-05-09,Foundation,42.64,12.56,43.77,Routine progress update
PR-01768,MPL-0358,2026-06-23,Execution,63.95,10.99,65.66,Routine progress update
PR-01769,MPL-0359,2026-04-12,Planning,14.06,13.07,10.82,Routine progress update
PR-01770,MPL-0359,2026-05-27,Foundation,28.12,24.88,21.64,Routine progress update
PR-01771,MPL-0359,2026-07-11,Execution,42.18,35.14,32.46,Routine progress update
PR-01772,MPL-0359,2026-08-25,Finishing,56.24,41.04,43.28,Routine progress update
PR-01773,MPL-0360,2026-04-17,Planning,14.3,11.07,25.79,Routine progress update
PR-01774,MPL-0360,2026-06-01,Foundation,28.6,19.2,51.59,Routine progress update
PR-01775,MPL-0360,2026-07-16,Execution,42.9,39.54,77.38,Routine progress update
PR-01776,MPL-0361,2026-02-05,Planning,21.82,24.94,22.93,Routine progress update
PR-01777,MPL-0361,2026-03-22,Foundation,43.64,28.96,45.86,Routine progress update
PR-01778,MPL-0361,2026-05-06,Execution,65.46,51.35,68.79,Routine progress update
PR-01779,MPL-0362,2026-04-17,Planning,16.15,12.3,13.23,Routine progress update
PR-01780,MPL-0362,2026-06-01,Foundation,32.31,26.75,26.46,Routine progress update
PR-01781,MPL-0362,2026-07-16,Execution,48.46,42.6,39.69,Routine progress update
PR-01782,MPL-0363,2026-05-28,Planning,7.64,6.04,21.75,Routine progress update
PR-01783,MPL-0363,2026-07-12,Foundation,15.29,12.04,43.5,Routine progress update
PR-01784,MPL-0363,2026-08-26,Execution,22.93,24.36,65.25,Routine progress update
PR-01785,MPL-0363,2026-10-10,Finishing,30.57,29.25,87.0,Routine progress update
PR-01786,MPL-0363,2026-11-24,Inspection,38.22,35.41,100.0,Routine progress update
PR-01787,MPL-0364,2026-01-25,Planning,20.75,22.74,15.33,Routine progress update
PR-01788,MPL-0364,2026-03-11,Foundation,41.49,48.52,30.65,Routine progress update
PR-01789,MPL-0364,2026-04-25,Execution,62.24,64.26,45.98,Routine progress update
PR-01790,MPL-0364,2026-06-09,Finishing,82.98,86.0,61.3,Routine progress update
PR-01791,MPL-0365,2026-02-11,Planning,16.15,20.23,10.92,Routine progress update
PR-01792,MPL-0365,2026-03-28,Foundation,32.29,27.99,21.84,Routine progress update
PR-01793,MPL-0365,2026-05-12,Execution,48.44,52.11,32.77,Routine progress update
PR-01794,MPL-0365,2026-06-26,Finishing,64.59,67.72,43.69,Routine progress update
PR-01795,MPL-0365,2026-08-10,Inspection,80.74,80.61,54.61,Routine progress update
PR-01796,MPL-0366,2026-06-26,Planning,14.89,0.0,12.74,Routine progress update
PR-01797,MPL-0366,2026-08-10,Foundation,29.77,5.44,25.47,Routine progress update
PR-01798,MPL-0366,2026-09-24,Execution,44.66,12.94,38.21,Routine progress update
PR-01799,MPL-0366,2026-11-08,Finishing,59.54,9.13,50.94,Routine progress update
